date,cumulative_return,daily_return
2020-07-20,14.94,3.085201793721981
2020-07-21,15.66,0.6264137811031967
2020-07-22,15.74,0.06916825177243346
2020-07-23,15.29,-0.38880248833592645
2020-07-24,12.8,-2.1597710122300273
2020-07-27,13.06,0.23049645390069706
2020-07-28,14.59,1.3532637537590597
2020-07-29,16.22,1.4224626930796846
2020-07-30,16.58,0.30975735673721694
2020-07-31,17.5,0.7891576599759809
2020-08-03,19.9,2.04255319148936
2020-08-04,20.32,0.35029190992492687
2020-08-05,21.37,0.8726728723404298
2020-08-06,21.3,-0.057674878470781454
2020-08-07,20.11,-0.9810387469084914
2020-08-10,21.56,1.2072267088502064
2020-08-11,20.16,-1.151694636393552
2020-08-12,20.02,-0.11651131824235161
2020-08-13,21.69,1.3914347608732003
2020-08-14,22.02,0.2711808694222828
2020-08-17,23.0,0.8031470250778661
2020-08-18,23.64,0.5203252032520256
2020-08-19,23.38,-0.2102879327078533
2020-08-20,22.74,-0.5187226454854921
2020-08-21,23.53,0.6436369561675148
2020-08-24,23.87,0.27523678458674095
2020-08-25,23.55,-0.25833535157827603
2020-08-26,21.74,-1.4649939295831693
2020-08-27,22.99,1.026778380154414
2020-08-28,23.67,0.552890478900725
2020-08-31,23.48,-0.15363467291986677
2020-09-01,23.67,0.15387107223840957
2020-09-02,23.65,-0.016172070833664343
2020-09-03,23.59,-0.048524059846333234
2020-09-04,23.97,0.30746824176712817
2020-09-07,22.89,-0.8711785109300707
2020-09-08,24.19,1.0578566197412487
2020-09-09,22.58,-1.2964006763829583
2020-09-10,19.45,-2.5534344917604757
2020-09-11,21.77,1.9422352448723146
2020-09-14,23.08,1.0757986367742278
2020-09-15,23.77,0.5606109847253959
2020-09-16,23.39,-0.30702108750101376
2020-09-17,24.85,1.1832401329119113
2020-09-18,26.44,1.2735282338806497
2020-09-21,26.05,-0.3084466940841524
2020-09-22,24.19,-1.47560491868306
2020-09-23,24.73,0.43481761816572817
2020-09-24,22.3,-1.9482081295598475
2020-09-25,21.54,-0.6214227309893738
2020-09-28,19.99,-1.2753003126542706
2020-09-29,20.97,0.8167347278939863
2020-09-30,20.71,-0.21492932131933484
2020-10-09,24.33,2.998923038687762
2020-10-12,27.79,2.7829164320759325
2020-10-13,27.53,-0.20345879959308144
2020-10-14,26.55,-0.7684466400062706
2020-10-15,25.99,-0.44251284077440056
2020-10-16,26.26,0.21430272243827542
2020-10-19,25.91,-0.27720576587991763
2020-10-20,26.39,0.38122468429830914
2020-10-21,25.33,-0.838673945723567
2020-10-22,24.64,-0.550546557089282
2020-10-23,23.35,-1.0349807445442782
2020-10-26,23.7,0.2837454398054273
2020-10-27,23.64,-0.048504446240915655
2020-10-28,23.7,0.04852798447105844
2020-10-29,23.31,-0.31527890056590735
2020-10-30,20.49,-2.286919146865629
2020-11-02,19.97,-0.4315710847373144
2020-11-03,23.44,2.8923897641076834
2020-11-04,22.82,-0.5022683084899504
2020-11-05,25.02,1.791239211854756
2020-11-06,23.87,-0.9198528235482173
2020-11-09,26.62,2.220069427625715
2020-11-10,25.98,-0.5054493760859202
2020-11-11,25.43,-0.43657723448167207
2020-11-12,26.1,0.534162481065148
2020-11-13,25.65,-0.3568596352101605
2020-11-16,27.13,1.1778750497413615
2020-11-17,26.2,-0.7315346495713082
2020-11-18,26.67,0.3724247226624344
2020-11-19,26.97,0.23683587274019313
2020-11-20,27.64,0.5276837048121541
2020-11-23,28.22,0.45440300846129045
2020-11-24,28.13,-0.07019185774450598
2020-11-25,27.11,-0.7960664949660301
2020-11-26,26.58,-0.4169616867280346
2020-11-27,26.47,-0.08690156422815898
2020-11-30,26.38,-0.07116312168893302
2020-12-01,28.05,1.3214116157619804
2020-12-02,28.33,0.21866458414683265
2020-12-03,28.74,0.31948881789136685
2020-12-04,28.63,-0.08544352959451995
2020-12-07,28.1,-0.4120345176086393
2020-12-08,28.13,0.02341920374704376
2020-12-09,25.87,-1.7638336064934035
2020-12-10,26.11,0.19067291650114448
2020-12-11,24.18,-1.5304099595591092
2020-12-14,25.23,0.8455467869222133
2020-12-15,24.73,-0.39926535175276445
2020-12-16,23.04,-1.3549266415457506
2020-12-17,24.63,1.2922626788036462
2020-12-18,23.96,-0.5375912701596652
2020-12-21,24.72,0.61310100032268
2020-12-22,21.9,-2.2610647851186716
2020-12-23,21.45,-0.3691550451189407
2020-12-24,18.87,-2.124331000411672
2020-12-25,20.11,1.0431563893328777
2020-12-28,17.78,-1.9398884356007118
2020-12-29,19.59,1.5367634572932554
2020-12-30,19.54,-0.04180951584580317
2020-12-31,21.76,1.8571189559979828
2021-01-04,23.04,1.051248357424428
2021-01-05,21.85,-0.9671651495448463
2021-01-06,18.82,-2.4866639310628047
2021-01-07,13.11,-4.805588284800533
2021-01-08,13.85,0.6542303951905248
2021-01-11,9.9,-3.469477382520869
2021-01-12,10.03,0.11828935395814533
2021-01-13,6.4,-3.2991002453876206
2021-01-14,8.4,1.8796992481203034
2021-01-15,13.91,5.083025830258303
2021-01-18,17.45,3.1077166183829386
2021-01-19,20.73,2.7926777352064613
2021-01-20,20.43,-0.24848836246169625
2021-01-21,20.92,0.40687536328158913
2021-01-22,18.79,-1.7614952034402998
2021-01-25,15.02,-3.1736678171563337
2021-01-26,14.62,-0.3477656059815648
2021-01-27,14.82,0.17448961786774575
2021-01-28,15.08,0.22644138651801704
2021-01-29,12.43,-2.3027459158845964
2021-02-01,12.59,0.14231077114650326
2021-02-02,12.72,0.11546318500754715
2021-02-03,9.89,-2.5106458481192306
2021-02-04,7.21,-2.4388024388024343
2021-02-05,6.26,-0.8861113702080092
2021-02-08,5.11,-1.0822510822510845
2021-02-09,7.63,2.3974883455427864
2021-02-10,8.49,0.7990337266561287
2021-02-18,13.7,4.802285924970051
2021-02-19,19.57,5.162708883025502
2021-02-22,22.63,2.559170360458296
2021-02-23,21.22,-1.1498002120199025
2021-02-24,23.83,2.1531100478468845
2021-02-25,22.13,-1.3728498748283857
2021-02-26,23.17,0.8515516253172928
2021-03-01,26.18,2.4437768937241255
2021-03-02,25.37,-0.6419400855920077
2021-03-03,26.77,1.1166945840312748
2021-03-04,26.37,-0.3155320659462002
2021-03-05,29.45,2.4372873308538434
2021-03-08,27.92,-1.181923522595607
2021-03-09,23.99,-3.072232645403372
2021-03-10,23.47,-0.4193886603758412
2021-03-11,26.51,2.462136551389005
2021-03-12,26.11,-0.31618053908781807
2021-03-15,25.41,-0.5550709697882739
2021-03-16,26.56,0.9169922653695872
2021-03-17,28.34,1.4064475347661087
2021-03-18,28.65,0.24154589371980784
2021-03-19,28.96,0.24096385542169418
2021-03-22,31.22,1.7524813895781532
2021-03-23,30.19,-0.78494131992074
2021-03-24,28.46,-1.3288270988555229
2021-03-25,29.13,0.5215631324926084
2021-03-26,31.54,1.866336250290379
2021-03-29,32.0,0.3497035122396408
2021-03-30,31.17,-0.6287878787878731
2021-03-31,31.72,0.41930319432796903
2021-04-01,32.8,0.8199210446401484
2021-04-02,34.0,0.9036144578313365
2021-04-06,35.69,1.261194029850743
2021-04-07,36.0,0.22846193529366676
2021-04-08,35.53,-0.3455882352941142
2021-04-09,35.96,0.31727292850292077
2021-04-12,33.69,-1.6696087084436595
2021-04-13,32.51,-0.8826389408332691
