,date,benchmark,strategy
329,2021-05-17,1.258079921843689,1.6657280374851775
330,2021-05-18,1.2587145983050119,1.673243596397249
331,2021-05-19,1.2549951596589852,1.6710207590874762
332,2021-05-20,1.2584261090044107,1.6638782866862998
333,2021-05-21,1.2457449012922326,1.6687125966582161
334,2021-05-24,1.250946831362663,1.6798058024484963
335,2021-05-25,1.2904704579255257,1.6944269244234982
336,2021-05-26,1.29098357790947,1.7054866128867643
337,2021-05-27,1.2952637639311624,1.7303483599836083
338,2021-05-28,1.2911038311497618,1.7302440614857055
339,2021-05-31,1.2936470390868076,1.7450449828968175
340,2021-06-01,1.296100086712659,1.762490293360617
341,2021-06-02,1.2835541787053217,1.7582021341778151
342,2021-06-03,1.2751375181697933,1.7686404976072414
343,2021-06-04,1.2816867584358858,1.772450084078619
344,2021-06-07,1.2805583920708237,1.7930562871070221
345,2021-06-08,1.2695158272812805,1.8032941956065918
346,2021-06-09,1.2705670657060175,1.8176223529738256
347,2021-06-10,1.2790635791321439,1.8057166486169527
348,2021-06-11,1.2677170046730553,1.80265226433475
349,2021-06-15,1.2536091077790128,1.7944256946151345
350,2021-06-16,1.2327254443179538,1.779732234264814
351,2021-06-17,1.2379183702048748,1.7892233010181915
352,2021-06-18,1.2380574611448771,1.805587892258273
353,2021-06-21,1.2351262439842303,1.8265507450498077
354,2021-06-22,1.2428356022098659,1.8429111092356933
355,2021-06-23,1.2489588024246394,1.8577594672517117
356,2021-06-24,1.2510405459568217,1.8626519437000173
357,2021-06-25,1.2714209229501374,1.8736636640573991
358,2021-06-28,1.2742821207363877,1.8751883674264904
359,2021-06-29,1.2594287722286355,1.8652524876033556
360,2021-06-30,1.2675563510830687,1.8743823380010571
361,2021-07-01,1.2689207218369596,1.8597117104067225
362,2021-07-02,1.232877449152726,1.8545023898148394
363,2021-07-05,1.2340118577988273,1.8842641286908128
364,2021-07-06,1.2333596468748809,1.8847539718330444
365,2021-07-07,1.2472835503874722,1.8986675735887848
366,2021-07-08,1.2346098066695192,1.8898905912056996
367,2021-07-09,1.2300431454409055,1.9030238712148726
368,2021-07-12,1.2453956337529422,1.9088920657711108
369,2021-07-13,1.2476740476091484,1.920460305225619
370,2021-07-14,1.2333549078309285,1.9094393478773375
371,2021-07-15,1.2499459452799202,1.895807772801811
372,2021-07-16,1.2361907517320336,1.8964220555107667
373,2021-07-19,1.2407334807886878,1.8947546115244793
374,2021-07-20,1.2396414865859604,1.9008424224716993
375,2021-07-21,1.248145700958509,1.9211780345717626
376,2021-07-22,1.2500160831304155,1.924018953256938
377,2021-07-23,1.2348454556300514,1.8939985269016746
378,2021-07-26,1.195069830405021,1.855587031619501
379,2021-07-27,1.152854071448909,1.81827469469891
380,2021-07-28,1.1550789341084533,1.7957562249579193
381,2021-07-29,1.176865977822935,1.8249648885693213
382,2021-07-30,1.1673775824975752,1.8452932018156234
383,2021-08-02,1.1971169789163507,1.8864366289924892
384,2021-08-03,1.1972923235425887,1.89838124980147
385,2021-08-04,1.2080628672092655,1.9023330399874667
386,2021-08-05,1.2007406888745396,1.8897749080491308
387,2021-08-06,1.1941638436774245,1.8795754337642134
388,2021-08-09,1.2096921505200944,1.9425666733869067
389,2021-08-10,1.2236646292331976,1.9977063451927273
390,2021-08-11,1.216917533882093,2.0087014465786437
391,2021-08-12,1.2067291817649666,2.0150720600103535
392,2021-08-13,1.2000885964266919,2.0140229799622356
393,2021-08-16,1.1988958975399762,2.0352904512061816
394,2021-08-17,1.1737429478583155,1.99771893001596
395,2021-08-18,1.1875333288075482,2.0112942450734193
396,2021-08-19,1.179744828547908,2.0122911354384097
397,2021-08-20,1.1572105560782346,1.9955390865937588
398,2021-08-23,1.1733729470017333,2.0451459306018744
399,2021-08-24,1.1861143405721066,2.0554203473974932
400,2021-08-25,1.1884842179765938,2.0680242692420006
401,2021-08-26,1.1650579389589832,2.0520130207043965
402,2021-08-27,1.1712292404698734,2.0453619209925273
403,2021-08-30,1.1678873851507527,2.0319155069538697
404,2021-08-31,1.1660286136365299,2.018966510329227
405,2021-09-01,1.181520785269063,2.038788279388728
406,2021-09-02,1.1815092930874784,2.0367966281936485
407,2021-09-03,1.1751160858435181,2.057205214548506
408,2021-09-06,1.197114609394375,2.1000231067933526
409,2021-09-07,1.211455430298677,2.1197851515690562
410,2021-09-08,1.2064334654223383,2.149831783303899
411,2021-09-09,1.205919279153505,2.1504499771420105
412,2021-09-10,1.2164762104140279,2.1434725650038624
413,2021-09-13,1.2111715615659295,2.1545154232848804
414,2021-09-14,1.1930954262183604,2.141727221256771
415,2021-09-15,1.18100162300408,2.146738281355722
416,2021-09-16,1.1665352174350399,2.1228407744590503
417,2021-09-17,1.1782407744735213,2.1225076526571267
418,2021-09-22,1.1699491062222367,2.1270831588290373
419,2021-09-23,1.1775748203221128,2.1562125750531265
420,2021-09-24,1.1766605402675996,2.1371174497376138
421,2021-09-27,1.1834403350219755,2.0902589972564654
422,2021-09-28,1.1850074183809294,2.1033568980219473
