date,account,cash,value,commission,daily_return,cumulative_return,benchmark_return
2021-05-25,169442692.44235006,6843262.276129393,162599430.16622066,50808.893329143524,0.008704054929260296,1.6944269244234982,1.2904704579255257
2021-05-26,170548661.28867668,6775844.417975364,163772816.8707013,49005.66845580816,0.006527096745130523,1.7054866128867643,1.29098357790947
2021-05-27,173034835.99836108,6850070.0419831,166184765.95637798,50460.32854842305,0.014577509380013343,1.7303483599836083,1.2952637639311624
2021-05-28,173024406.1485708,7120801.871258046,165903604.27731276,44685.89477413058,-6.027601164870777e-05,1.7302440614857055,1.2911038311497618
2021-05-31,174504498.289682,7199143.72267876,167305354.56700325,54543.30922812343,0.008554239104512806,1.7450449828968175,1.2936470390868076
2021-06-01,176249029.33606195,7094321.5444950955,169154707.79156685,64641.18575917363,0.009997054880980683,1.762490293360617,1.296100086712659
2021-06-02,175820213.41778177,7144072.645284129,168676140.77249765,63089.715911430125,-0.0024330115172580546,1.7582021341778151,1.2835541787053217
2021-06-03,176864049.76072443,7268717.932201738,169595331.82852268,70415.12340315699,0.005936952996765443,1.7686404976072414,1.2751375181697933
2021-06-04,177245008.4078622,7523989.065123796,169721019.3427384,64413.317495715026,0.0021539631578784135,1.772450084078619,1.2816867584358858
2021-06-07,179305628.71070248,6930060.538927143,172375568.17177534,56237.15951818764,0.011625829812361044,1.7930562871070221,1.2805583920708237
2021-06-08,180329419.56065944,7432554.544795053,172896865.01586437,63810.526338204145,0.005709752991685413,1.8032941956065918,1.2695158272812805
2021-06-09,181762235.29738283,7250946.792937285,174511288.50444555,70789.15896366716,0.00794554621322563,1.8176223529738256,1.2705670657060175
2021-06-10,180571664.86169556,7282587.888626835,173289076.9730687,67271.90171119093,-0.006550152916745211,1.8057166486169527,1.2790635791321439
2021-06-11,180265226.4334753,7340338.3640363375,172924888.06943893,63009.462949774264,-0.0016970460368462836,1.80265226433475,1.2677170046730553
2021-06-15,179442569.46151373,7133906.557203509,172308662.90431023,69735.5913224721,-0.004563592148290163,1.7944256946151345,1.2536091077790128
2021-06-16,177973223.4264817,7471136.2113561295,170502087.21512556,82499.10114263416,-0.008188391636618775,1.779732234264814,1.2327254443179538
2021-06-17,178922330.10181946,7388289.11770148,171534040.98411798,58457.00497725249,0.005332862197272137,1.7892233010181915,1.2379183702048748
2021-06-18,180558789.22582763,7194649.146114762,173364140.07971287,63996.01819180727,0.009146198370415304,1.805587892258273,1.2380574611448771
2021-06-21,182655074.5049811,7314328.927192755,175340745.57778835,65011.12525586128,0.01160998746248576,1.8265507450498077,1.2351262439842303
2021-06-22,184291110.92356965,7502304.40060421,176788806.52296543,75541.16889677763,0.0089569721674716,1.8429111092356933,1.2428356022098659
2021-06-23,185775946.7251715,7369365.998774479,178406580.72639704,61837.78302624822,0.008057012593611468,1.8577594672517117,1.2489588024246394
2021-06-24,186265194.37000206,7692223.344642418,178572971.02535963,58703.93632573247,0.0026335360064364544,1.8626519437000173,1.2510405459568217
2021-06-25,187366366.40574026,7539686.835351468,179826679.5703888,69653.82497673869,0.005911850785986328,1.8736636640573991,1.2714209229501374
2021-06-28,187518836.74264938,7768712.388370337,179750124.35427904,59861.71161430359,0.0008137551036184743,1.8751883674264904,1.2742821207363877
2021-06-29,186525248.7603359,7839061.399858432,178686187.36047745,65996.8105600834,-0.005298603594033002,1.8652524876033556,1.2594287722286355
2021-06-30,187438233.80010605,7631828.003447064,179806405.796659,62480.706262958054,0.004894699488878551,1.8743823380010571,1.2675563510830687
2021-07-01,185971171.04067257,7780320.351452153,178190850.68922043,70096.14666529298,-0.007826913056586005,1.8597117104067225,1.2689207218369596
2021-07-02,185450238.98148426,7289813.162206497,178160425.81927776,75098.32354354025,-0.002801144157308033,1.8545023898148394,1.232877449152726
2021-07-05,188426412.86908162,7834043.505833267,180592369.36324835,76499.5898258257,0.016048369114771033,1.8842641286908128,1.2340118577988273
2021-07-06,188475397.1833048,7487112.151282784,180988285.032022,66837.38528881669,0.00025996522184601467,1.8847539718330444,1.2333596468748809
2021-07-07,189866757.35887882,7828849.987620085,182037907.37125874,67409.73309261203,0.0073821846053512274,1.8986675735887848,1.2472835503874722
2021-07-08,188989059.1205703,7652775.6121622175,181336283.50840807,65110.20991333008,-0.004622706209963523,1.8898905912056996,1.2346098066695192
2021-07-09,190302387.1214876,7737481.750358064,182564905.3711295,65865.56367647051,0.006949227680314696,1.9030238712148726,1.2300431454409055
2021-07-12,190889206.57711142,7688201.635147282,183201004.94196415,60682.55553221107,0.0030836158416089887,1.9088920657711108,1.2453956337529422
2021-07-13,192046030.52256224,7685724.217463688,184360306.30509853,61466.14890094996,0.006060185204780133,1.920460305225619,1.2476740476091484
2021-07-14,190943934.7877341,7818175.014348569,183125759.77338552,64545.77042404056,-0.005738706141591776,1.9094393478773375,1.2333549078309285
2021-07-15,189580777.28018144,7596077.100473421,181984700.179708,65016.22898769975,-0.007139045862169069,1.895807772801811,1.2499459452799202
2021-07-16,189642205.551077,7868555.66120255,181773649.88987446,67392.53045784832,0.00032402162168998494,1.8964220555107667,1.2361907517320336
2021-07-19,189475461.15244827,8114484.62363681,181360976.52881145,59124.30092003107,-0.000879257853726223,1.8947546115244793,1.2407334807886878
2021-07-20,190084242.24717027,7783024.3318498805,182301217.9153204,62327.43545368791,0.0032129812009387138,1.9008424224716993,1.2396414865859604
2021-07-21,192117803.4571766,7808872.078919312,184308931.37825727,62912.32771291494,0.01069821036170926,1.9211780345717626,1.248145700958509
2021-07-22,192401895.32569414,7864209.44492586,184537685.8807683,62628.15134747744,0.001478737854614609,1.924018953256938,1.2500160831304155
2021-07-23,189399852.69016778,7758682.406158802,181641170.28400898,73310.90338437319,-0.01560297849688308,1.8939985269016746,1.2348454556300514
2021-07-26,185558703.1619504,8064861.0231354805,177493842.13881493,89647.97697066546,-0.020280636302822064,1.855587031619501,1.195069830405021
2021-07-27,181827469.4698913,7680441.2836535005,174147028.1862378,68263.11870530964,-0.020108103950277068,1.81827469469891,1.152854071448909
2021-07-28,179575622.49579224,7455441.846165987,172120180.64962626,53948.41542283178,-0.012384525730156248,1.7957562249579193,1.1550789341084533
2021-07-29,182496488.85693246,7275134.434565854,175221354.42236662,52247.02121112943,0.01626538346655959,1.8249648885693213,1.176865977822935
2021-07-30,184529320.18156266,7564338.217510947,176964981.96405172,36549.555606410504,0.011139016083886677,1.8452932018156234,1.1673775824975752
2021-08-02,188643662.89924926,7676384.476166426,180967278.42308283,39111.64803177714,0.022296417250323053,1.8864366289924892,1.1971169789163507
2021-08-03,189838124.98014733,7638442.615981585,182199682.36416575,48443.64558238745,0.006331843129742554,1.89838124980147,1.1972923235425887
2021-08-04,190233303.998747,7626619.652643338,182606684.34610367,54048.76803671479,0.0020816630939701763,1.9023330399874667,1.2080628672092655
2021-08-05,188977490.8049134,7666384.601619605,181311106.2032938,55386.215078635214,-0.006601437116614761,1.8897749080491308,1.2007406888745396
2021-08-06,187957543.37642166,7486148.85472032,180471394.52170134,57231.51117868185,-0.005397190025899223,1.8795754337642134,1.1941638436774245
2021-08-09,194256667.33869103,7646333.508107916,186610333.8305831,42928.61536928654,0.03351354699105702,1.9425666733869067,1.2096921505200944
2021-08-10,199770634.51927307,7555623.401802813,192215011.11747026,74086.6881408763,0.028384957160663804,1.9977063451927273,1.2236646292331976
2021-08-11,200870144.65786472,8027526.954784533,192842617.70308018,56069.877878304724,0.005503862673498006,2.0087014465786437,1.216917533882093
2021-08-12,201507206.00103572,8199109.877256905,193308096.12377882,57784.25183114887,0.0031715083605683425,2.0150720600103535,1.2067291817649666
2021-08-13,201402297.9962239,8064865.108395541,193337432.88782835,54753.26836448431,-0.0005206166414281066,2.0140229799622356,1.2000885964266919
2021-08-16,203529045.1206185,8083035.810098789,195446009.3105197,57216.703608821634,0.010559696416346132,2.0352904512061816,1.1988958975399762
2021-08-17,199771893.0015963,8259416.144840091,191512476.8567562,71481.3521917832,-0.01846002921497303,1.99771893001596,1.1737429478583155
2021-08-18,201129424.50734225,8020789.9665698,193108634.54077244,78558.15733042001,0.006795407929258035,2.0112942450734193,1.1875333288075482
2021-08-19,201229113.5438413,8039523.254510823,193189590.28933048,67478.17231557846,0.0004956462076259882,2.0122911354384097,1.179744828547908
2021-08-20,199553908.6593762,7811307.70608337,191742600.95329285,59451.30788833499,-0.008324863410483219,1.9955390865937588,1.1572105560782346
2021-08-23,204514593.0601878,8260749.898890947,196253843.16129684,81345.11357271433,0.024858868634235032,2.0451459306018744,1.1733729470017333
2021-08-24,205542034.7397497,8342267.824547565,197199766.91520214,76408.53427572727,0.00502380619489351,2.0554203473974932,1.1861143405721066
2021-08-25,206802426.92420045,7897774.771757514,198904652.15244293,74758.71470919013,0.0061320410009884085,2.0680242692420006,1.1884842179765938
2021-08-26,205201302.07044005,8191194.4868219,197010107.58361816,80425.8442703414,-0.00774229237816082,2.0520130207043965,1.1650579389589832
2021-08-27,204536192.09925312,8355504.940024827,196180687.1592283,78903.12158806801,-0.0032412560957270076,2.0453619209925273,1.1712292404698734
2021-08-30,203191550.69538733,8539468.103627175,194652082.59176016,74897.8916168654,-0.0065741001143371225,2.0319155069538697,1.1678873851507527
2021-08-31,201896651.03292307,8253720.402656401,193642930.63026667,63926.45356002093,-0.006372802697910851,2.018966510329227,1.1660286136365299
2021-09-01,203878827.93887317,8292423.693663487,195586404.2452097,58706.33688349962,0.009817780016702082,2.038788279388728,1.181520785269063
2021-09-02,203679662.81936523,8217625.413027979,195462037.40633726,51098.94767107606,-0.0009768798532020506,2.0367966281936485,1.1815092930874784
2021-09-03,205720521.45485097,8514607.180575656,197205914.2742753,54065.85549060106,0.010019943116734709,2.057205214548506,1.1751160858435181
2021-09-06,210002310.67933565,8740352.600021387,201261958.07931426,69409.87124134183,0.020813622258994746,2.1000231067933526,1.197114609394375
2021-09-07,211978515.15690598,8457936.372714357,203520578.7841916,78205.39388867021,0.009410393967464126,2.1197851515690562,1.211455430298677
2021-09-08,214983178.33039027,8533418.553070849,206449759.77731943,73652.16939496755,0.01417437597984983,2.149831783303899,1.2064334654223383
2021-09-09,215044997.71420145,8787445.791987421,206257551.92221403,98725.80579599261,0.0002875545160847537,2.1504499771420105,1.205919279153505
2021-09-10,214347256.50038663,8660018.470966252,205687238.02942038,74407.09306440354,-0.003244628897353552,2.1434725650038624,1.2164762104140279
2021-09-13,215451542.32848844,8723349.109017465,206728193.21947098,81476.82348465086,0.005151854267375855,2.1545154232848804,1.2111715615659295
2021-09-14,214172722.1256775,8799392.821852583,205373329.3038249,90094.91097471237,-0.005935535150921267,2.141727221256771,1.1930954262183604
2021-09-15,214673828.13557255,8779422.74502384,205894405.3905487,93991.66398594619,0.002339728444040734,2.146738281355722,1.18100162300408
2021-09-16,212284077.4459054,8917915.406327423,203366162.03957796,70252.60826915383,-0.011132007615562545,2.1228407744590503,1.1665352174350399
2021-09-17,212250765.26571304,8539379.002867043,203711386.262846,74971.99177253246,-0.0001569226509738897,2.1225076526571267,1.1782407744735213
2021-09-22,212708315.8829041,8655924.423534453,204052391.45936966,86822.1784860611,0.0021557077385245815,2.1270831588290373,1.1699491062222367
2021-09-23,215621257.505313,8703485.47526941,206917772.0300436,83673.36223453403,0.013694535685254916,2.1562125750531265,1.1775748203221128
2021-09-24,213711744.97376174,8872397.501737772,204839347.47202396,73039.58528893947,-0.008855863998030067,2.1371174497376138,1.1766605402675996
2021-09-27,209025899.72564688,8664897.6810526,200361002.0445943,88157.92622544528,-0.02192600714897608,2.0902589972564654,1.1834403350219755
2021-09-28,210335689.80219507,8440186.670137877,201895503.1320572,93375.6551321721,0.006266161649189472,2.1033568980219473,1.1850074183809294
2021-09-29,205510444.98698857,8594814.323355224,196915630.66363335,61299.1063594389,-0.022940685053232213,2.0551044498698823,1.1728997534630885
2021-09-30,211421899.70053476,8066066.233897636,203355833.46663713,90789.15962087274,0.028764740954750234,2.1142189970053438,1.1807745043226623
2021-10-08,216039493.2121435,8686988.368097859,207352504.84404564,73842.6469649148,0.02184065850391681,2.160394932121431,1.1961961826764038
2021-10-11,216252457.6409139,8701011.68197769,207551445.9589362,71079.60090654135,0.0009857661930416928,2.162524576409135,1.1977129136933635
2021-10-12,213218671.56893456,8706271.853570588,204512399.71536398,57710.95460590124,-0.014028909105009757,2.1321867156893415,1.1850095509507081
2021-10-13,215015120.49333552,8498014.381594459,206517106.11174107,70712.00942740797,0.008425382782765167,2.150151204933351,1.1986633289580135
2021-10-14,216916275.33000213,8746644.23031312,208169631.099689,65412.37787002683,0.008841958799476801,2.169162753300017,1.1922342234561139
2021-10-15,215294644.82323396,9069633.075408828,206225011.74782515,67921.89172743082,-0.007475836030750194,2.1529464482323357,1.1967220980790192
2021-10-18,216961813.716237,8789605.635349229,208172208.0808878,83407.24775828481,0.007743661689178838,2.169618137162366,1.1828108715090007
2021-10-19,217204539.79643935,8666626.64672488,208537913.14971447,74667.95432645321,0.001118750235558963,2.1720453979643897,1.194444868983801
2021-10-20,215966032.77567446,8675618.056617389,207290414.71905708,67002.75070004583,-0.005702031006928343,2.1596603277567405,1.1914025212424708
2021-10-21,214480800.4078037,8618862.07932298,205861938.32848072,79951.1013841927,-0.006877157249137733,2.1448080040780333,1.1957290314187976
2021-10-22,213244632.20369798,8543517.832422065,204701114.3712759,84174.76294120432,-0.0057635378166965845,2.132446322036976,1.2034231062276868
2021-10-25,214301139.58729702,8662736.934854565,205638402.65244246,86638.66325398326,0.004954438349425105,2.1430113958729664,1.2082268381300183
2021-10-26,212806559.26412767,8777669.348923637,204028889.91520405,64708.787832348346,-0.006974206138369743,2.128065592641273,1.204241539118263
2021-10-27,209079070.60232124,8511119.795071678,200567950.80724955,77673.01189172387,-0.017515854185584656,2.0907907060232085,1.1884859951180762
2021-10-28,205147803.70846733,8449405.728039594,196698397.98042774,78719.01512360573,-0.01880277582317824,2.0514780370846695,1.1802298696964346
2021-10-29,208287276.91288453,8313111.688868823,199974165.2240157,83773.55717905283,0.015303469730919783,2.0828727691288416,1.1910592959842194
2021-11-01,211045209.39742312,8495957.282066187,202549252.11535692,63020.07515905738,0.013241003125179285,2.1104520939742275,1.1866711782365116
2021-11-02,206731223.89901805,8583370.31919884,198147853.5798192,70332.01829247117,-0.020441049151138646,2.067312238990177,1.174335565304561
2021-11-03,209373217.13917243,8219485.658168677,201153731.48100376,67352.24212345004,0.012779846170914766,2.0937321713917205,1.1697899928215354
2021-11-04,210603153.46992615,8149342.752188471,202453810.71773767,57246.919602023365,0.005874372794951066,2.106031534699258,1.1813468623560108
2021-11-05,208621914.99125606,9015088.040896745,199606826.9503593,50957.719657354355,-0.0094074492524302,2.086219149912557,1.174942162930466
2021-11-08,210723585.6214507,8368573.300538819,202355012.32091188,67702.95104799152,0.010074064511787828,2.107235856214503,1.1763577153590423
2021-11-09,212943353.3798476,8515774.643339679,204427578.7365079,59161.5165913105,0.010534026135947228,2.129433533798472,1.1760095141046412
2021-11-10,213974384.24333963,8848084.675664043,205126299.5676756,53625.61385197878,0.004841808148164706,2.1397438424333926,1.169809541377839
2021-11-11,216975417.32819083,8459242.418265382,208516174.90992546,40814.82152370453,0.01402519790143808,2.1697541732819046,1.1886044712168857
2021-11-12,216571947.01672164,8783180.845945746,207788766.1707759,55586.22781673789,-0.0018595208454371681,2.1657194701672124,1.1861106678130438
2021-11-15,217824400.09068954,8678570.434183944,209145829.65650558,55551.218698985576,0.0057830808247349985,2.1782440009068917,1.1846555443674651
2021-11-16,215577605.59365672,9133281.35822933,206444324.23542738,61577.63833589673,-0.010314705313534178,2.1557760559365633,1.1848843217142664
2021-11-17,219918427.6489156,8668728.847684205,211249698.80123138,62718.38416799546,0.020135774508234006,2.199184276489152,1.185474806590733
2021-11-18,220184922.7694962,8884682.96545481,211300239.8040414,65427.43677342057,0.0012117907691031604,2.201849227694958,1.173795195817891
2021-11-19,224246767.55497044,8833225.452299763,215413542.10267067,69980.74413689137,0.01844742471184757,2.2424676755497006,1.1865189364495414
2021-11-22,225802685.71026197,9098725.319360392,216703960.39090157,71968.60961634637,0.006938419546717034,2.2580268571026156,1.1919398103505718
2021-11-23,227948570.04796657,9162628.393606275,218785941.6543603,63258.823866426945,0.00950336055992751,2.2794857004796616,1.1921695355061634
2021-11-24,229162992.25033152,9147962.928398713,220015029.3219328,64860.201139924524,0.005327614918178236,2.291629922503311,1.1929731588843886
2021-11-25,228982816.87800682,9269994.921968304,219712821.9560385,79349.44784479022,-0.0007862324128141696,2.289828168780064,1.1880678929653772
2021-11-26,228823365.79494098,9129858.113213578,219693507.6817274,70063.30944471479,-0.0006963451897388229,2.2882336579494056,1.1792564700686152
2021-11-29,228366487.72734866,9158841.131453328,219207646.59589532,72338.27685475111,-0.001996640797608751,2.283664877273482,1.1771446336073352
2021-11-30,230649447.4726503,9157437.898916438,221492009.57373387,86307.21698818683,0.009996912279122583,2.3064944747264984,1.1724381705821263
2021-12-01,234251961.70778587,9012235.88197543,225239725.82581043,81550.33415884257,0.015619002233086876,2.342519617077854,1.1753074247430957
2021-12-02,233306201.91023335,9231922.101306753,224074279.80892658,97497.21478547931,-0.004037361269709661,2.3330620191023286,1.1782947995745783
2021-12-03,235053919.3679433,9518305.208168497,225535614.15977478,87781.92905360699,0.007491088721174988,2.350539193679428,1.1891782509634203
2021-12-06,232507948.63847262,9539826.526842192,222968122.11163044,84333.9176658535,-0.01083143278919474,2.325079486384721,1.1871409359682916
2021-12-07,231113230.83352858,9288097.974906504,221825132.85862207,103789.44601970911,-0.0059985811801758215,2.3111323083352806,1.1942940489100164
2021-12-08,233070105.006936,9503206.763806757,223566898.24312925,83408.56619602322,0.008467166359752865,2.3307010500693552,1.2122076350500188
2021-12-09,233749211.02623695,9450263.163587993,224298947.86264896,82275.78456916452,0.002913741422482019,2.3374921102623647,1.2322885044655443
2021-12-10,235165456.836187,9543396.130751744,225622060.70543528,76522.07592569232,0.006058826054352373,2.3516545683618655,1.226568833843316
2021-12-13,234977669.0544075,9434403.896242997,225543265.1581645,93745.86304873944,-0.000798534718091326,2.3497766905440707,1.2335285937917835
2021-12-14,236252231.4199072,9627047.565768367,226625183.85413885,100349.8962128222,0.00542418507524034,2.3625223141990674,1.2252532752421346
2021-12-15,237058957.1015515,9496142.207173314,227562814.8943782,90251.2055222094,0.0034146796277680913,2.3705895710155107,1.2146265615594127
2021-12-16,239018120.17177603,9640152.566483237,229377967.6052928,105492.45516183019,0.008264454944789446,2.390181201717756,1.221622575194116
2021-12-17,237972660.95370737,9770742.668885866,228201918.2848215,96495.64139428259,-0.004373974731779029,2.379726609537069,1.2022182043027931
2021-12-20,236326744.22545516,9678644.38517176,226648099.8402834,101119.33726673127,-0.006916410992993782,2.363267442254547,1.184179981306843
2021-12-21,240320202.39600515,9322004.114192488,230998198.28181267,120881.78991785407,0.016898037433885404,2.403202023960047,1.1922034196704228
2021-12-22,241014292.08431557,9545425.149133943,231468866.93518162,115757.32220679999,0.002888187016282018,2.410142920843151,1.1924385947265599
2021-12-23,239287115.6782149,9771693.626141442,229515422.05207348,95947.42501098395,-0.007166282095405485,2.3928711567821446,1.200757275528373
2021-12-24,235296647.47556114,9604542.59144925,225692104.88411188,93654.55241527081,-0.01667648586654369,2.352966474755607,1.1941104109568614
2021-12-27,236303516.71416304,9680957.810111245,226622558.90405178,121101.82048197389,0.004279148255635246,2.363035167141626,1.1936200383838889
2021-12-28,239182043.0976628,9634688.108634818,229547354.98902798,105298.84048253417,0.012181479241299975,2.3918204309766233,1.2025104848385568
2021-12-29,239713086.98069665,9491010.744508225,230222076.2361884,93127.35085863233,0.0022202497986731906,2.3971308698069618,1.184923063398577
2021-12-30,240994866.00148624,9720857.821475932,231274008.18001032,76109.68352222562,0.005347138268228191,2.409948660014858,1.1941506928304568
2021-12-31,242733182.65172994,9713708.40007819,233019474.25165176,89003.41412218333,0.007213085818321918,2.4273318265172947,1.1987275430035682
2022-01-04,245033346.55996808,9859704.14570817,235173642.4142599,75886.69614104152,0.009476099983982689,2.450333465599676,1.193241862676489
2022-01-05,240955812.19305077,10650747.116413495,230305065.07663727,172456.19269580723,-0.016640732472383735,2.4095581219305027,1.1811960422822265
2022-01-06,242243202.89915714,10200348.857580753,232042854.0415764,95817.4366033411,0.005342849771454938,2.4224320289915666,1.169091220790757
2022-01-07,237950340.1731699,10057120.037564568,227893220.13560534,104625.38686002494,-0.01772129279422663,2.3795034017316947,1.1700950687759701
2022-01-10,238649025.24476105,9868487.19130809,228780538.05345297,91742.73575179219,0.002936264226740093,2.3864902524476057,1.1753544597543233
2022-01-11,236000657.16451836,9940336.967889778,226060320.19662857,95092.39300108314,-0.011097334579625917,2.3600065716451786,1.1641271907267359
2022-01-12,240245442.11731654,9853820.028455084,230391622.08886147,96061.39244764685,0.017986326833993038,2.40245442117316,1.175726593180684
2022-01-13,237103330.2200911,9989569.594704859,227113760.62538624,100315.3876496029,-0.013078757580304412,2.371033302200906,1.1563980469925992
2022-01-14,236881934.8034167,9954268.91501184,226927665.88840485,90277.24901180745,-0.0009337507679411106,2.3688193480341617,1.1468897476826396
2022-01-17,240889949.1805208,9972985.958255555,230916963.22226524,101510.59956668496,0.016919881967488504,2.4088994918052027,1.1567274105472898
2022-01-18,239310379.63226283,10084590.91899837,229225788.71326447,101734.16307839395,-0.00655722479759524,2.393103796322623,1.1679059858982663
2022-01-19,239438799.06129837,10010961.630153658,229427837.4311447,107652.4712368393,0.0005366228963110675,2.394387990612979,1.1599064797066463
2022-01-20,233677381.35392585,10191179.426728887,223486201.92719698,107407.50253279328,-0.024062172588401376,2.3367738135392537,1.1703717104666906
2022-01-21,232835179.45394686,9626208.008088382,223208971.44585848,100879.96448028446,-0.003604122466193682,2.3283517945394636,1.1596482018112415
2022-01-24,235993297.9873809,9797478.254094979,226195819.7332859,85600.6072983098,0.013563751581013417,2.3599329798738036,1.1614495124175417
2022-01-25,228775005.02774402,9965838.474306317,218809166.5534377,88874.44698257565,-0.030586855733601537,2.287750050277435,1.135174949508451
2022-01-26,230988105.2977174,9303095.187887492,221685010.1098299,120647.66603701473,0.009673697831216188,2.3098810529771687,1.1433906745803988
2022-01-27,224263643.78880304,9770007.32377809,214493636.46502495,76581.04204782963,-0.02911172200943979,2.2426364378880255,1.1209624382191599
2022-01-28,226151683.11009368,9256158.940195654,216895524.16989803,93278.97620279908,0.008418838155812125,2.261516831100932,1.107349297513746
2022-02-07,229164840.84041244,9555869.728459183,219608971.11195326,70457.2518690157,0.013323613996062633,2.2916484084041193,1.1244111589794068
2022-02-08,229329296.91600555,9634770.256051961,219694526.6599536,80242.93589964151,0.0007176322292286041,2.2932929691600505,1.118268291732231
2022-02-09,232627366.77845404,9472302.91069433,223155063.8677597,76298.52331950069,0.014381371707847812,2.3262736677845353,1.128771671796092
2022-02-10,228745816.31256682,9888269.323775593,218857546.98879123,71669.66419159294,-0.016685700051722097,2.287458163125663,1.1258117834195334
2022-02-11,222872710.470961,9683389.109311968,213189321.36164904,72953.83477105737,-0.025675249218899743,2.228727104709605,1.1164782363553178
2022-02-14,223948247.49572405,9533202.701331455,214415044.7943926,55470.45125678897,0.00482579057117527,2.2394824749572355,1.1044172510204078
2022-02-15,231137459.20286098,9447978.137373114,221689481.06548786,37027.50292033911,0.03210211192777557,2.3113745920286046,1.11616451164567
2022-02-16,234382832.65577102,9706726.1293962,224676106.52637482,64630.71169031859,0.014040880539669232,2.343828326557705,1.1205045280972612
2022-02-17,236048476.28396448,9691401.306661941,226357074.97730255,61322.24303333402,0.007106508652191756,2.3604847628396395,1.123216209046814
2022-02-18,235606847.6818185,9846239.930085413,225760607.75173306,57445.34704578221,-0.0018709233336237086,2.3560684768181797,1.128571447189104
2022-02-21,236684393.0507002,9857185.222583778,226827207.82811642,58531.29662108779,0.0045734891811672895,2.366843930506997,1.1244655395087604
2022-02-22,234180702.2846443,9896674.688313652,224284027.59633064,67104.29886137009,-0.010578182759686916,2.3418070228464383,1.109868099374437
2022-02-23,243165585.45412844,9531384.514997669,233634200.93913078,77168.60886809469,0.038367308159162894,2.431655854541279,1.1217315850526317
2022-02-24,238061562.69842267,10165052.520548116,227896510.17787457,114906.06706098914,-0.020989905895497762,2.3806156269842216,1.0989896239817452
2022-02-25,241961634.20139214,9436556.651672324,232525077.5497198,103744.64380965948,0.016382617415269696,2.4196163420139163,1.1096914515111123
2022-02-28,242162314.54820362,9564672.640595105,232597641.9076085,86292.7106075555,0.0008293891197825864,2.4216231454820307,1.1116862335867685
2022-03-01,243676094.0307044,9897805.883266848,233778288.14743757,91685.1669022572,0.0062510943757909665,2.4367609403070385,1.1209162325406246
2022-03-02,242981520.5957861,10090122.72035785,232891397.87542826,100993.38133853913,-0.002850396292181201,2.4298152059578553,1.1109472981584934
2022-03-03,239338939.92674905,10074161.952560727,229264777.97418833,81712.04818832994,-0.01499118393903165,2.393389399267485,1.104402796936353
2022-03-04,236860374.49463335,10393744.34326018,226466630.15137318,104894.65456823885,-0.01035588037982571,2.368603744946328,1.0910095478703297
2022-03-07,229680155.26703873,10027103.705265911,219653051.56177282,82985.76062968612,-0.030314142848563708,2.296801552670382,1.056153761124464
2022-03-08,222780875.6545617,9411182.79166956,213369692.86289215,83511.67433992506,-0.030038640493148194,2.227808756545612,1.034950449148817
2022-03-09,219412022.2627149,9028716.327165138,210383305.93554977,64698.015078737735,-0.01512182489609415,2.194120222627144,1.0254766263836108
2022-03-10,224439068.32574496,9045502.63968595,215393565.686059,54033.80953040123,0.022911443097729967,2.2443906832574445,1.041609990662901
2022-03-11,225839208.98049566,9302663.83972856,216536545.1407671,57458.77852833271,0.006238399870376332,2.2583920898049517,1.0449302833320384
2022-03-14,219207010.58155856,9448074.677389465,209758935.90416908,36755.62406909227,-0.029366904130052496,2.192070105815581,1.0129592711160862
2022-03-15,208517610.97212029,8904388.741876613,199613222.23024368,37619.548860878946,-0.04876394957022212,2.0851761097211985,0.9666283633439238
2022-03-16,214573538.54602668,8710259.892858008,205863278.65316868,51799.343241248134,0.02904276308208842,2.145735385460262,1.0084275603366215
2022-03-17,223370382.28643292,9184258.23214407,214186124.05428886,52145.98670936823,0.04099687128251972,2.2337038228643245,1.0282304848243398
2022-03-18,224009557.30931395,9198768.168469599,214810789.14084435,63946.90619235039,0.0028615030172685074,2.240095573093135,1.0350743751481717
2022-03-21,226397997.09930873,9366713.186292412,217031283.91301632,40977.51506940365,0.010662222713545999,2.2639799709930823,1.0333381079201178
2022-03-22,225211266.25657558,9571281.742219938,215639984.51435566,51595.79763385773,-0.005241790377732869,2.252112662565751,1.032500718853732
2022-03-23,227943749.2906609,9161942.23792937,218781807.0527315,40430.048395168786,0.01213297664679125,2.279437492906604,1.0376501640123899
2022-03-24,225303311.59060335,9074760.715607174,216228550.8749962,59223.58877704859,-0.011583724968437736,2.2530331159060286,1.031532887602557
2022-03-25,223811714.5475977,9546331.34893113,214265383.19866657,71316.10736057282,-0.0066203955568838735,2.238117145475972,1.012914724102934
2022-03-28,222107625.66737595,9142786.659569165,212964839.00780678,50443.39212647915,-0.00761393961735346,2.2210762566737547,1.0065799255756867
2022-03-29,218247508.068902,9031589.854378207,209215918.2145238,57795.445287128685,-0.017379491527475976,2.182475080689015,1.003104784645405
2022-03-30,225085999.0046842,8561926.397715315,216524072.60696888,50745.69003226399,0.031333649562785615,2.250859990046837,1.0322105708877474
2022-03-31,222231736.22323135,9466702.80672171,212765033.41650963,76278.0759331894,-0.012680765547720574,2.2223173622323085,1.024566848420852
2022-04-01,221036938.28095785,9153324.88054625,211883613.4004116,56396.70066101313,-0.005376360562081572,2.2103693828095734,1.037562965603666
2022-04-06,219156665.56430766,9152882.11536117,210003783.44894648,43284.070321753024,-0.008506599536138082,2.1915666556430717,1.0345744060111954
